BranchID,TerminalOrder,PathPointIndex,PathEdgeIndex,SourceCurveIndex,CurvePointIndex,X_mm,Y_mm,Z_mm,SegmentLength_mm,CumulativeLength_mm,NormalizedProgress,IsTerminalSegment,Terminal_X_mm,Terminal_Y_mm,Terminal_Z_mm,TotalPathLength_mm,PathEdgeCount
Branch_053,53,44,6,46,6,65.596672000,78.741425000,67.178352000,2.810760518,199.986859629,0.827876171,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,45,6,46,7,66.992027000,79.936951000,69.070564000,2.637567866,202.624427494,0.838794787,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,46,6,46,8,68.174423000,81.209892000,70.785965000,2.441524049,205.065951543,0.848901849,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,47,6,46,9,69.302444000,82.535805000,72.262024000,2.282373070,207.348324613,0.858350081,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,48,6,46,10,70.543228000,83.899063000,73.497963000,2.219360836,209.567685450,0.867537464,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,49,6,46,11,72.009842000,85.294182000,74.558098000,2.284994501,211.852679950,0.876996548,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,50,6,46,12,73.719345000,86.723663000,75.559494000,2.443073962,214.295753912,0.887110026,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,51,6,46,13,75.583969000,88.192337000,76.644478000,2.609792379,216.905546291,0.897913661,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,52,6,46,14,77.437103000,89.699379000,77.943260000,2.718844588,219.624390879,0.909168733,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,53,6,46,15,79.084801000,91.230080000,79.535133000,2.755360938,222.379751817,0.920574971,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,54,6,46,16,79.715172000,91.978127000,80.462166000,1.347713655,223.727465472,0.926154038,0,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,55,7,102,1,81.043961000,92.217728000,80.116814000,1.393684631,225.121150103,0.931923408,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,56,7,102,2,82.221191000,92.519196000,79.951141000,1.226458711,226.347608814,0.937000522,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,57,7,102,3,83.564682000,93.067230000,80.066833000,1.455573417,227.803182231,0.943026090,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,58,7,102,4,85.212524000,93.723595000,80.157288000,1.776057538,229.579239768,0.950378352,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,59,7,102,5,87.058426000,94.437317000,80.188675000,1.979327772,231.558567541,0.958572082,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,60,7,102,6,88.987656000,95.157837000,80.138870000,2.059989806,233.618557347,0.967099724,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,61,7,102,7,90.885399000,95.840012000,80.003464000,2.021169466,235.639726813,0.975466664,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,62,7,102,8,92.644066000,96.447472000,79.797646000,1.871971773,237.511698585,0.983215978,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,63,7,102,9,94.168900000,96.953995000,79.553642000,1.625183752,239.136882338,0.989943674,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,64,7,102,10,95.381798000,97.342949000,79.314240000,1.296040158,240.432922495,0.995308830,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_053,53,65,7,102,11,96.438797000,97.671249000,79.070976000,1.133227757,241.566150253,1.000000000,1,96.438797000,97.671249000,79.070976000,241.566150253,8
Branch_054,54,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.019972461,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.040820059,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.064311466,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.088262607,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.111259983,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.132822711,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.153194442,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.172964394,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.192816171,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.213404592,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.235143165,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.257950540,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.281211822,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.304029044,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.325623260,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.345694104,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.364558420,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.382963515,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.393911325,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,20,1,10,1,8.513610800,-3.880808800,41.469315000,5.894165042,95.449612783,0.419836921,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,21,1,10,2,5.700329800,-1.497111100,40.852108000,3.738650718,99.188263500,0.436281447,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,22,1,10,3,3.228861600,1.258957700,40.246117000,3.751172535,102.939436035,0.452781050,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,23,1,10,4,0.224044770,4.499023400,39.624977000,4.462372107,107.401808142,0.472408878,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,24,1,10,5,-3.124296900,7.948573600,39.092415000,4.836776903,112.238585045,0.493683532,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,25,1,10,6,-6.637706300,11.364470000,38.724075000,4.914068394,117.152653439,0.515298155,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,26,1,10,7,-10.168994000,14.571689000,38.552483000,4.773435906,121.926089345,0.536294202,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,27,1,10,8,-13.613175000,17.485661000,38.562916000,4.511510216,126.437599561,0.556138165,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,28,1,10,9,-16.908464000,20.116638000,38.700928000,4.219006622,130.656606183,0.574695545,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,29,1,10,10,-20.028803000,22.556101000,38.889393000,3.965225625,134.621831808,0.592136665,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.608833227,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.625277165,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.641993364,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.666472929,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,34,2,22,1,-33.540119000,32.828140000,39.465443000,2.674249738,154.196376091,0.678235667,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,35,2,22,2,-34.860867000,31.102398000,40.012878000,2.241036771,156.437412862,0.688092909,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,36,2,22,3,-36.322609000,28.840321000,40.706116000,2.781053928,159.218466791,0.700325428,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,37,2,22,4,-38.073528000,26.209150000,41.376247000,3.230766741,162.449233532,0.714536016,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,38,2,22,5,-39.973618000,23.443958000,41.869690000,3.391181918,165.840415449,0.729452194,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,39,2,22,6,-41.880322000,20.744228000,42.058407000,3.310540186,169.150955635,0.744013667,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,40,2,22,7,-43.663528000,18.242468000,41.861221000,3.078556326,172.229511962,0.757554755,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,41,3,23,1,-45.218269000,15.988478000,41.254684000,2.804563715,175.034075676,0.769890681,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,42,3,23,2,-46.473606000,13.951802000,40.271839000,2.586484952,177.620560628,0.781267384,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,43,3,23,3,-47.396786000,12.040812000,38.990082000,2.479323517,180.099884145,0.792172735,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,44,3,23,4,-47.936047000,10.275660000,37.621986000,2.297444379,182.397328524,0.802278088,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,45,4,24,1,-48.297630000,8.110427900,35.941898000,2.764356706,185.161685230,0.814437163,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,46,4,24,2,-48.372631000,5.887855100,34.370441000,2.723037294,187.884722524,0.826414494,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,47,4,24,3,-48.290897000,3.434089200,32.859783000,2.882661120,190.767383644,0.839093933,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,48,4,24,4,-48.127777000,0.775396880,31.443312000,3.016892951,193.784276595,0.852363794,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,49,4,24,5,-47.984459000,-1.483309300,30.382214000,2.499644499,196.283921095,0.863358527,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,50,5,66,1,-48.072002000,-1.110161300,28.405504000,2.013525672,198.297446766,0.872215058,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,51,5,66,2,-48.277550000,-1.050697800,26.642183000,1.776256411,200.073703177,0.880027955,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,52,5,66,3,-48.523506000,-1.267764000,24.507410000,2.159830514,202.233533692,0.889528010,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,53,5,66,4,-48.629337000,-1.651038500,22.201273000,2.340163970,204.573697661,0.899821265,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,54,5,66,5,-48.565750000,-1.950182000,21.028889000,1.211616434,205.785314096,0.905150583,0,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,55,6,103,1,-49.764122000,-2.089871200,20.385868000,1.367144663,207.152458759,0.911163995,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,56,6,103,2,-50.817448000,-2.055931100,19.504328000,1.373957919,208.526416678,0.917207375,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,57,6,103,3,-52.105461000,-1.946750000,18.261681000,1.793061507,210.319478185,0.925094189,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,58,6,103,4,-53.532047000,-1.909879200,16.979845000,1.918231113,212.237709298,0.933531565,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,59,6,103,5,-54.940414000,-1.992783200,15.795128000,1.842260853,214.079970151,0.941634784,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,60,6,103,6,-56.215767000,-2.215824100,14.735040000,1.673337708,215.753307859,0.948994992,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,61,6,103,7,-57.299522000,-2.567224000,13.721282000,1.525028548,217.278336407,0.955702858,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,62,6,103,8,-58.185402000,-3.007758900,12.617333000,1.482416192,218.760752599,0.962223294,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,63,6,103,9,-58.901356000,-3.482791900,11.302269000,1.570872307,220.331624906,0.969132806,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,64,6,103,10,-59.485523000,-3.936973600,9.741879500,1.726947449,222.058572355,0.976728816,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,65,6,103,11,-59.965614000,-4.326468900,8.028629300,1.821378655,223.879951010,0.984740185,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,66,6,103,12,-60.348503000,-4.625019600,6.373423600,1.724947076,225.604898087,0.992327397,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_054,54,67,6,103,13,-60.694084000,-4.871627300,4.681515700,1.744360607,227.349258694,1.000000000,1,-60.694084000,-4.871627300,4.681515700,227.349258694,7
Branch_055,55,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.023432423,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.047891588,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.075452567,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.103552922,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.130534286,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.155832469,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.179733328,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.202928160,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.226218992,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.250374081,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.275878572,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.302637019,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.329928007,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.356698007,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.382033132,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.405580981,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.427713288,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.449306819,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.462151190,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,20,1,8,1,16.282339000,-1.562926900,43.212620000,6.208841948,95.764289689,0.494191940,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,21,1,8,2,18.643381000,2.404393400,43.881081000,4.664867608,100.429157296,0.518265005,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,22,1,8,3,21.147991000,6.488432400,44.652599000,4.852595783,105.281753079,0.543306842,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,23,1,8,4,24.223534000,11.405412000,45.843182000,5.920569315,111.202322394,0.573859960,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,24,2,21,1,27.690271000,9.568561600,45.976391000,3.925561037,115.127883431,0.594117831,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,25,2,21,2,30.500639000,8.436563500,45.614300000,3.051343620,118.179227051,0.609864300,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,26,2,21,3,33.836395000,7.302638100,44.907448000,3.593423807,121.772650857,0.628408176,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,27,2,21,4,37.648449000,5.861568000,44.297165000,4.120786827,125.893437684,0.649673510,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,28,2,21,5,41.557293000,4.180810000,43.965683000,4.267773329,130.161211013,0.671697369,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,29,2,21,6,45.247955000,2.346591900,44.046879000,4.122127464,134.283338477,0.692969622,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,30,2,21,7,48.516773000,0.457833470,44.605518000,3.816366997,138.099705474,0.712663996,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,31,2,21,8,51.288979000,-1.384460900,45.637222000,3.484765099,141.584470573,0.730647138,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,32,2,21,9,53.190578000,-2.784993900,46.827793000,2.644812044,144.229282617,0.744295700,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,33,3,20,1,55.586220000,-4.596087500,48.883541000,3.639403860,147.868686477,0.763076856,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,34,3,20,2,57.378574000,-5.870704200,50.964619000,3.027881476,150.896567954,0.778702248,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,35,3,20,3,59.110535000,-6.922920200,53.305656000,3.096336812,153.992904765,0.794680905,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,36,3,20,4,61.685532000,-8.151027700,57.298828000,4.907573759,158.900478525,0.820006456,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,37,4,19,1,62.618176000,-8.550990100,58.847027000,1.851138811,160.751617335,0.829559264,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,38,4,19,2,63.963196000,-9.102930100,61.391586000,2.930613770,163.682231105,0.844682706,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,39,5,18,1,65.948616000,-9.976252600,65.706612000,4.829496262,168.511727367,0.869605338,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,40,5,18,2,67.338921000,-10.727242000,69.531403000,4.138352240,172.650079608,0.890961319,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,41,5,18,3,68.356697000,-11.435657000,73.069717000,3.749318039,176.399397647,0.910309687,0,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,42,6,104,1,70.284622000,-11.432447000,72.430855000,2.031021852,178.430419499,0.920790782,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,43,6,104,2,71.721474000,-11.107854000,71.990341000,1.537516462,179.967935961,0.928725141,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,44,6,104,3,73.626953000,-10.855494000,71.519974000,1.978833218,181.946769179,0.938936917,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,45,6,104,4,75.761063000,-10.863126000,71.178650000,2.161246356,184.108015535,0.950090036,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,46,6,104,5,77.885536000,-11.257877000,71.086273000,2.162810068,186.270825603,0.961251224,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,47,6,104,6,79.803879000,-12.055391000,71.284698000,2.086969316,188.357794919,0.972021037,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,48,6,104,7,81.385063000,-13.143435000,71.723480000,1.968886038,190.326680957,0.982181480,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,49,6,104,8,82.566353000,-14.306116000,72.274826000,1.746784355,192.073465313,0.991195766,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_055,55,50,6,104,9,83.526482000,-15.559987000,72.920326000,1.706080429,193.779545742,1.000000000,1,83.526482000,-15.559987000,72.920326000,193.779545742,7
Branch_056,56,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.024817837,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.050723122,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.079913612,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.109675367,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.138251972,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.165045880,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.190359850,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.214926049,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.239593924,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.265177154,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.292189568,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.320530077,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.349434613,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.377787358,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.404620391,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.429560480,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.453001333,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.475871556,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.489475336,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,20,1,8,1,16.282339000,-1.562926900,43.212620000,6.208841948,95.764289689,0.523410458,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,21,1,8,2,18.643381000,2.404393400,43.881081000,4.664867608,100.429157296,0.548906814,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,22,1,8,3,21.147991000,6.488432400,44.652599000,4.852595783,105.281753079,0.575429220,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,23,1,8,4,24.223534000,11.405412000,45.843182000,5.920569315,111.202322394,0.607788756,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,24,2,21,1,27.690271000,9.568561600,45.976391000,3.925561037,115.127883431,0.629244349,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,25,2,21,2,30.500639000,8.436563500,45.614300000,3.051343620,118.179227051,0.645921810,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
Branch_056,56,26,2,21,3,33.836395000,7.302638100,44.907448000,3.593423807,121.772650857,0.665562070,0,81.050262000,-4.268640000,58.574104000,182.962125219,6
