Time(s),Proj_X,Proj_Y,Proj_Z,Raw_X,Raw_Y,Raw_Z,Q0,QX,QY,QZ,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6
39.92222023010254,9.832229467483415,-150.4083302745652,50.100796588714964,9.832229467483415,-150.4083302745652,50.100796588714964,-9.255483696027879e-18,-0.6530794359860163,0.7497062424609049,-0.10690089011480693,4.437,-2.85,2.402,-0.40750000000000003,-2.4425,4.8445,-0.48575
39.99529004096985,9.832229467483415,-150.4083302745652,50.100796588714964,9.832229467483415,-150.4083302745652,50.100796588714964,-9.255483696027879e-18,-0.6530794359860163,0.7497062424609049,-0.10690089011480693,1.1452500000000003,-2.4965,3.0032500000000004,-2.17725,-0.31925000000000003,3.3225000000000002,-0.48575
40.07530426979065,9.801807406214806,-150.45144176088786,50.07597929766174,9.801807406214806,-150.45144176088786,50.07597929766174,2.776618450087493e-17,-0.6530710048567374,0.749713440500467,-0.1069019164859276,1.54525,-1.82125,-0.5694999999999999,0.14675,-1.968,1.3985,-0.48575
40.16656422615051,9.801807406214806,-150.45144176088786,50.07597929766174,9.801807406214806,-150.45144176088786,50.07597929766174,2.776618450087493e-17,-0.6530710048567374,0.749713440500467,-0.1069019164859276,0.60075,-0.6275000000000001,-0.02675000000000005,0.0,-0.6275000000000001,0.60075,-0.48575
40.2336688041687,9.852741901325118,-150.44931656722733,50.025967691411154,9.852741901325118,-150.44931656722733,50.025967691411154,-1.8508495595699996e-17,-0.6529808427931265,0.7498063651936479,-0.10680090664534755,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.36516261100769,9.883382114212083,-150.39629990758203,50.04942853441169,9.883382114212083,-150.39629990758203,50.04942853441169,3.7021876734453857e-17,-0.6530944201976224,0.7497074179872301,-0.10680105674407922,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.44517660140991,9.794654578598113,-150.3702577826858,50.00416008894728,9.794654578598113,-150.3702577826858,50.00416008894728,0.0,-0.6532680981030279,0.749513161425617,-0.1071018807053817,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.4873251914978,9.794654578598113,-150.3702577826858,50.00416008894728,9.794654578598113,-150.3702577826858,50.00416008894728,0.0,-0.6532680981030279,0.749513161425617,-0.1071018807053817,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.56430006027222,9.803770770779892,-150.362295200984,50.06377126518754,9.803770770779892,-150.362295200984,50.06377126518754,0.0,-0.6532614692152864,0.7495048133502155,-0.1072006884471556,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.613564014434814,9.803770770779892,-150.362295200984,50.06377126518754,9.803770770779892,-150.362295200984,50.06377126518754,0.0,-0.6532614692152864,0.7495048133502155,-0.1072006884471556,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.74289107322693,9.823105530475033,-150.36851338214706,50.09519579844667,9.823105530475033,-150.36851338214706,50.09519579844667,-9.25792762409775e-18,-0.653306508543289,0.7495083333602399,-0.1069011885739955,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.819034814834595,9.823474279723342,-150.38385774268926,50.056928127710876,9.823474279723342,-150.38385774268926,50.056928127710876,0.0,-0.6532915089975279,0.7495071617220701,-0.10700102242062907,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.86348271369934,9.823474279723342,-150.38385774268926,50.056928127710876,9.823474279723342,-150.38385774268926,50.056928127710876,0.0,-0.6532915089975279,0.7495071617220701,-0.10700102242062907,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.954559564590454,9.823541833711744,-150.34870303550176,50.09248290234129,9.823541833711744,-150.34870303550176,50.09248290234129,-9.25917910086781e-18,-0.6533899901468475,0.7494070293182779,-0.10710100459032232,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
40.99568176269531,9.823541833711744,-150.34870303550176,50.09248290234129,9.823541833711744,-150.34870303550176,50.09248290234129,-9.25917910086781e-18,-0.6533899901468475,0.7494070293182779,-0.10710100459032232,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.112300872802734,9.803481192759875,-150.3834653444342,50.0565781315958,9.803481192759875,-150.3834653444342,50.0565781315958,-9.25917910086781e-18,-0.6533899901468475,0.7494070293182779,-0.10710100459032232,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.17730093002319,9.803481192759875,-150.3834653444342,50.0565781315958,9.803481192759875,-150.3834653444342,50.0565781315958,-9.25917910086781e-18,-0.6533899901468475,0.7494070293182779,-0.10710100459032232,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.23975992202759,9.823260000518275,-150.41765265307188,50.03127938277758,9.823260000518275,-150.41765265307188,50.03127938277758,0.0,-0.6532915089975279,0.7495071617220701,-0.10700102242062907,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.29127550125122,9.823260000518275,-150.41765265307188,50.03127938277758,9.823260000518275,-150.41765265307188,50.03127938277758,0.0,-0.6532915089975279,0.7495071617220701,-0.10700102242062907,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.36186671257019,9.792834066836406,-150.43687440233458,50.03346728471034,9.792834066836406,-150.43687440233458,50.03346728471034,3.7031414059587297e-17,-0.6532831135566186,0.7495143331812116,-0.10700204623134041,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.48373794555664,9.74153856730436,-150.47143470957283,50.06773617572476,9.74153856730436,-150.47143470957283,50.06773617572476,0.0,-0.6531094329174724,0.7496085939653889,-0.1074012313125437,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.547985792160034,9.74153856730436,-150.47143470957283,50.06773617572476,9.74153856730436,-150.47143470957283,50.06773617572476,0.0,-0.6531094329174724,0.7496085939653889,-0.1074012313125437,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.61946249008179,9.761535526681115,-150.49571684488788,50.041080978853856,9.761535526681115,-150.49571684488788,50.041080978853856,1.8506050631401668e-17,-0.6527686596520639,0.7499054273776912,-0.10740077730412592,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.671773195266724,9.761535526681115,-150.49571684488788,50.041080978853856,9.761535526681115,-150.49571684488788,50.041080978853856,1.8506050631401668e-17,-0.6527686596520639,0.7499054273776912,-0.10740077730412592,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.74265432357788,9.86960943923006,-150.5996463621271,50.03675837861945,9.86960943923006,-150.5996463621271,50.03675837861945,9.244294539604353e-18,-0.6519703983038777,0.7506136757304365,-0.10730195497718606,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.8620171546936,10.130842112838394,-150.8704370160493,50.23931679485492,10.130842112838394,-150.8704370160493,50.23931679485492,-1.8444490748518145e-17,-0.6497992715228416,0.7524082934590869,-0.10790118934640548,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
41.91924047470093,10.130842112838394,-150.8704370160493,50.23931679485492,10.130842112838394,-150.8704370160493,50.23931679485492,-1.8444490748518145e-17,-0.6497992715228416,0.7524082934590869,-0.10790118934640548,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
